course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268439438;LVINCI7E;7136;LYCEE DE VINCI;19;H. DEPARTEMENT;0;11:42:30;0;12;7143
268439303;LVINCI7E;7136;LYCEE DE VINCI;19;H. DEPARTEMENT;0;11:52:42;0;624;7143
268439421;LVINCI7E;7136;LYCEE DE VINCI;19;H. DEPARTEMENT;0;12:05:43;0;1405;7143
268439421;MBELLEVE;1202;MAS DE BELLEVUE;19;H. DEPARTEMENT;0;11:50:33;0;495;7143
268439285;MBELLEVE;1202;MAS DE BELLEVUE;19;H. DEPARTEMENT;0;12:05:33;0;1395;7143
268439310;MBELLEVE;1202;MAS DE BELLEVUE;19;H. DEPARTEMENT;0;12:20:33;1;2295;7143
268439303;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;11:51:07;0;529;7143
268439421;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;12:04:01;0;1303;7143
268439285;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;12:19:01;0;2203;7143
268439421;COUBERTE;1141;P. DE COUBERTIN;19;H. DEPARTEMENT;0;11:50:00;0;462;7143
268439285;COUBERTE;1141;P. DE COUBERTIN;19;H. DEPARTEMENT;0;12:05:00;0;1362;7143
268439310;COUBERTE;1141;P. DE COUBERTIN;19;H. DEPARTEMENT;0;12:20:00;1;2262;7143
268439303;CARDENAE;1209;PIERRE CARDENAL;19;H. DEPARTEMENT;0;11:43:16;0;58;7143
268439421;CARDENAE;1209;PIERRE CARDENAL;19;H. DEPARTEMENT;0;11:56:03;0;825;7143
268439285;CARDENAE;1209;PIERRE CARDENAL;19;H. DEPARTEMENT;0;12:11:03;0;1725;7143
268439421;PITALIEE;1206;PLACE D'ITALIE;19;H. DEPARTEMENT;0;11:54:20;0;722;7143
268439285;PITALIEE;1206;PLACE D'ITALIE;19;H. DEPARTEMENT;0;12:09:20;0;1622;7143
268439310;PITALIEE;1206;PLACE D'ITALIE;19;H. DEPARTEMENT;0;12:24:19;1;2521;7143
268439303;R_ORANGE;1211;RAIMBAUD ORANGE;19;H. DEPARTEMENT;0;11:44:30;0;132;7143
268439421;R_ORANGE;1211;RAIMBAUD ORANGE;19;H. DEPARTEMENT;0;11:57:13;0;895;7143
268439285;R_ORANGE;1211;RAIMBAUD ORANGE;19;H. DEPARTEMENT;0;12:12:13;0;1795;7143
268439303;STPAUE_B;19102;SAINT-PAUL;19;H. DEPARTEMENT;0;11:48:14;0;356;7143
268439421;STPAUE_B;19102;SAINT-PAUL;19;H. DEPARTEMENT;0;12:00:47;0;1109;7143
268439285;STPAUE_B;19102;SAINT-PAUL;19;H. DEPARTEMENT;0;12:15:47;0;2009;7143
268439794;SABLASR;42160;DEP TIROIR SABLA;2;;1;11:53:00;1;642;42211
268439793;SABLASSS;42159;ND DE SABLASSOU;2;;0;11:51:00;1;522;42160
268436510;AIGUETWS;42147;AIGUELONGUE;2;JACOU;0;11:51:48;0;570;42169
268436430;AUBEROUS;42163;AUBE ROUGE;2;JACOU;0;11:43:30;0;72;42169
268439795;AUBEROUS;42163;AUBE ROUGE;2;JACOU;0;11:58:00;1;942;42169
268436510;AUBEROUS;42163;AUBE ROUGE;2;JACOU;0;12:01:49;0;1171;42169
268436510;BXARTTWS;42143;BEAUX-ARTS;2;JACOU;0;11:47:45;0;327;42169
268436510;CENTUTWS;42157;CENTURIONS;2;JACOU;0;11:58:49;0;991;42169
268436510;DEGAULLS;42151;CH. DE GAULLE;2;JACOU;0;11:54:48;0;750;42169
268436510;CLAIRTWS;42153;CLAIRVAL;2;JACOU;0;11:55:32;0;794;42169
268436510;COMEDRTW;41223;COMEDIE;2;JACOU;0;11:43:48;0;90;42169
268436585;COMEDRTW;41223;COMEDIE;2;JACOU;0;11:56:37;0;859;42169
268436510;CORUM2S;42141;CORUM T2;2;JACOU;0;11:46:48;0;270;42169
268436585;CORUM2S;42141;CORUM T2;2;JACOU;0;11:59:47;0;1049;42169
268436585;CXARGTWE;42115;CROIX D'ARGENT;2;JACOU;0;11:44:47;0;149;42169
268436627;CXARGTWE;42115;CROIX D'ARGENT;2;JACOU;0;11:59:00;0;1002;42169
268436585;GARERTW;41221;GARE ST-ROCH T1;2;JACOU;0;11:54:37;0;739;42169
268436454;GARETW2E;42127;GARE ST-ROCH T2;2;JACOU;0;21:13:28;1;34270;42169
268436265;GPOMPTWS;42167;GEORGES POMPIDOU;2;JACOU;0;11:45:10;0;172;42169
268436430;GPOMPTWS;42167;GEORGES POMPIDOU;2;JACOU;0;11:49:30;0;432;42169
268439795;GPOMPTWS;42167;GEORGES POMPIDOU;2;JACOU;0;12:04:00;1;1302;42169
268436627;CONDATWE;42105;LA CONDAMINE;2;JACOU;0;11:51:00;0;522;42169
268436699;CONDATWE;42105;LA CONDAMINE;2;JACOU;0;12:06:00;0;1422;42169
268436737;CONDATWE;42105;LA CONDAMINE;2;JACOU;0;12:21:00;0;2322;42169
268436510;GALINTWS;42155;LA GALINE;2;JACOU;0;11:56:49;0;871;42169
268436585;LEMASTWE;42119;LEMASSON;2;JACOU;0;11:47:54;0;336;42169
268436454;AUBESTWS;42139;LES AUBES;2;JACOU;0;21:21:52;1;34774;42169
268436627;GRISETTE;42109;LES GRISETTES;2;JACOU;0;11:54:00;0;702;42169
268436699;GRISETTE;42109;LES GRISETTES;2;JACOU;0;12:09:00;0;1602;42169
268436737;GRISETTE;42109;LES GRISETTES;2;JACOU;0;12:24:00;0;2502;42169
268436510;ABBESTWS;42145;MAIL DES ABBES;2;JACOU;0;11:49:32;0;434;42169
268436585;DREVOTWE;42117;MAS DREVON;2;JACOU;0;11:46:17;0;239;42169
268436627;DREVOTWE;42117;MAS DREVON;2;JACOU;0;12:00:09;0;1071;42169
268439795;SABLASSS;42159;ND DE SABLASSOU;2;JACOU;0;11:56:00;1;822;42169
268436510;SABLASSS;42159;ND DE SABLASSOU;2;JACOU;0;11:59:49;0;1051;42169
268436585;NVSTROCE;42123;NOUVEAU ST-ROCH;2;JACOU;0;11:50:37;0;499;42169
268436454;EUROPRTW;41213;PL. DE L'EUROPE;2;JACOU;0;21:18:19;1;34561;42169
268436454;CARNOTWS;42129;PLACE CARNOT;2;JACOU;0;21:14:52;1;34354;42169
268436430;PLANKSTS;42171;PLANKSTADT;2;JACOU;0;11:45:30;0;192;42169
268439795;PLANKSTS;42171;PLANKSTADT;2;JACOU;0;12:00:00;1;1062;42169
268436510;PLANKSTS;42171;PLANKSTADT;2;JACOU;0;12:03:49;0;1291;42169
268436454;POMPITWS;42137;POMPIGNANE;2;JACOU;0;21:19:54;1;34656;42169
268436454;RLEZ2S;42133;RIVES DU LEZ T3;2;JACOU;0;21:17:06;1;34488;42169
268436585;RONDETWE;42125;RONDELET;2;JACOU;0;11:52:31;0;613;42169
268436627;SABINESE;42111;SABINES;2;JACOU;0;11:56:00;0;822;42169
268436585;STCLETWE;42121;SAINT-CLEOPHAS;2;JACOU;0;11:48:37;0;379;42169
268436510;STLAZTWS;42149;SAINT-LAZARE;2;JACOU;0;11:52:31;0;613;42169
268436627;VEDASD;42101;ST-JEAN CENTRE;2;JACOU;0;11:48:00;0;342;42169
268436699;VEDASD;42101;ST-JEAN CENTRE;2;JACOU;0;12:03:00;0;1242;42169
268436737;VEDASD;42101;ST-JEAN CENTRE;2;JACOU;0;12:18:00;0;2142;42169
268436627;STJSECE;42103;ST-JEAN LE SEC;2;JACOU;0;11:50:00;0;462;42169
268436699;STJSECE;42103;ST-JEAN LE SEC;2;JACOU;0;12:05:00;0;1362;42169
268436737;STJSECE;42103;ST-JEAN LE SEC;2;JACOU;0;12:20:00;0;2262;42169
268436265;VDOMITIS;42165;VIA DOMITIA;2;JACOU;0;11:43:10;0;52;42169
268436430;VDOMITIS;42165;VIA DOMITIA;2;JACOU;0;11:47:30;0;312;42169
268439795;VDOMITIS;42165;VIA DOMITIA;2;JACOU;0;12:02:00;1;1182;42169
268436627;VICTOIRS;42107;VICTOIRE 2;2;JACOU;0;11:53:00;0;642;42169
268436699;VICTOIRS;42107;VICTOIRE 2;2;JACOU;0;12:08:00;0;1542;42169
268436737;VICTOIRS;42107;VICTOIRE 2;2;JACOU;0;12:23:00;0;2442;42169
268436585;ANGOUTWE;42113;VIL. D'ANGOULEME;2;JACOU;0;11:43:56;0;98;42169
268436627;ANGOUTWE;42113;VIL. D'ANGOULEME;2;JACOU;0;11:58:00;0;942;42169
268436454;VOLTAIRS;42131;VOLTAIRE;2;JACOU;0;21:16:00;1;34422;42169
268439792;AIGUETWS;42147;AIGUELONGUE;2;ND DE SABLASSOU;0;11:42:20;1;2;42159
268436308;AIGUETWS;42147;AIGUELONGUE;2;ND DE SABLASSOU;0;11:46:04;0;226;42159
268436308;BXARTTWS;42143;BEAUX-ARTS;2;ND DE SABLASSOU;0;11:42:21;0;3;42159
268436354;BXARTTWS;42143;BEAUX-ARTS;2;ND DE SABLASSOU;0;11:56:46;0;868;42159
268439792;CENTUTWS;42157;CENTURIONS;2;ND DE SABLASSOU;0;11:49:01;1;403;42159
268436308;CENTUTWS;42157;CENTURIONS;2;ND DE SABLASSOU;0;11:52:45;0;627;42159
268439792;DEGAULLS;42151;CH. DE GAULLE;2;ND DE SABLASSOU;0;11:45:20;1;182;42159
268436308;DEGAULLS;42151;CH. DE GAULLE;2;ND DE SABLASSOU;0;11:49:04;0;406;42159
268439792;CLAIRTWS;42153;CLAIRVAL;2;ND DE SABLASSOU;0;11:46:24;1;246;42159
268436308;CLAIRTWS;42153;CLAIRVAL;2;ND DE SABLASSOU;0;11:50:08;0;470;42159
268436354;COMEDRTW;41223;COMEDIE;2;ND DE SABLASSOU;0;11:52:38;0;620;42159
268436354;CORUM2S;42141;CORUM T2;2;ND DE SABLASSOU;0;11:55:38;0;800;42159
268436550;CXARGTWE;42115;CROIX D'ARGENT;2;ND DE SABLASSOU;0;11:51:59;0;581;42159
268436354;GARERTW;41221;GARE ST-ROCH T1;2;ND DE SABLASSOU;0;11:50:38;0;500;42159
268436550;GARERTW;41221;GARE ST-ROCH T1;2;ND DE SABLASSOU;0;12:01:59;0;1181;42159
268436757;GARETW2E;42127;GARE ST-ROCH T2;2;ND DE SABLASSOU;0;20:58:27;1;33369;42159
268436332;GARETW2E;42127;GARE ST-ROCH T2;2;ND DE SABLASSOU;0;21:28:27;0;35169;42159
268439792;GALINTWS;42155;LA GALINE;2;ND DE SABLASSOU;0;11:47:41;1;323;42159
268436308;GALINTWS;42155;LA GALINE;2;ND DE SABLASSOU;0;11:50:33;0;495;42159
268436354;LEMASTWE;42119;LEMASSON;2;ND DE SABLASSOU;0;11:42:54;0;36;42159
268436550;LEMASTWE;42119;LEMASSON;2;ND DE SABLASSOU;0;11:54:45;0;747;42159
268436757;AUBESTWS;42139;LES AUBES;2;ND DE SABLASSOU;0;21:06:51;1;33873;42159
268436332;AUBESTWS;42139;LES AUBES;2;ND DE SABLASSOU;0;21:36:51;0;35673;42159
268436308;ABBESTWS;42145;MAIL DES ABBES;2;ND DE SABLASSOU;0;11:43:48;0;90;42159
268436354;ABBESTWS;42145;MAIL DES ABBES;2;ND DE SABLASSOU;0;11:57:52;0;934;42159
268436550;DREVOTWE;42117;MAS DREVON;2;ND DE SABLASSOU;0;11:53:08;0;650;42159
268436354;NVSTROCE;42123;NOUVEAU ST-ROCH;2;ND DE SABLASSOU;0;11:46:38;0;260;42159
268436550;NVSTROCE;42123;NOUVEAU ST-ROCH;2;ND DE SABLASSOU;0;11:57:59;0;941;42159
268436757;EUROPRTW;41213;PL. DE L'EUROPE;2;ND DE SABLASSOU;0;21:03:18;1;33660;42159
268436332;EUROPRTW;41213;PL. DE L'EUROPE;2;ND DE SABLASSOU;0;21:33:18;0;35460;42159
268436757;CARNOTWS;42129;PLACE CARNOT;2;ND DE SABLASSOU;0;20:59:51;1;33453;42159
268436332;CARNOTWS;42129;PLACE CARNOT;2;ND DE SABLASSOU;0;21:29:51;0;35253;42159
268436757;POMPITWS;42137;POMPIGNANE;2;ND DE SABLASSOU;0;21:04:53;1;33755;42159
268436332;POMPITWS;42137;POMPIGNANE;2;ND DE SABLASSOU;0;21:34:53;0;35555;42159
268436757;RLEZ2S;42133;RIVES DU LEZ T3;2;ND DE SABLASSOU;0;21:02:05;1;33587;42159
268436332;RLEZ2S;42133;RIVES DU LEZ T3;2;ND DE SABLASSOU;0;21:32:05;0;35387;42159
268436354;RONDETWE;42125;RONDELET;2;ND DE SABLASSOU;0;11:48:32;0;374;42159
268436550;RONDETWE;42125;RONDELET;2;ND DE SABLASSOU;0;11:59:53;0;1055;42159
268436550;SABINESE;42111;SABINES;2;ND DE SABLASSOU;0;11:49:00;0;402;42159
268436392;SABINESE;42111;SABINES;2;ND DE SABLASSOU;0;12:04:00;0;1302;42159
268436354;STCLETWE;42121;SAINT-CLEOPHAS;2;ND DE SABLASSOU;0;11:44:38;0;140;42159
268436550;STCLETWE;42121;SAINT-CLEOPHAS;2;ND DE SABLASSOU;0;11:55:59;0;821;42159
268439792;STLAZTWS;42149;SAINT-LAZARE;2;ND DE SABLASSOU;0;11:43:23;1;65;42159
268436308;STLAZTWS;42149;SAINT-LAZARE;2;ND DE SABLASSOU;0;11:47:07;0;289;42159
268436550;ANGOUTWE;42113;VIL. D'ANGOULEME;2;ND DE SABLASSOU;0;11:51:00;0;522;42159
268436757;VOLTAIRS;42131;VOLTAIRE;2;ND DE SABLASSOU;0;21:00:59;1;33521;42159
268436332;VOLTAIRS;42131;VOLTAIRE;2;ND DE SABLASSOU;0;21:30:59;0;35321;42159
268436657;AIGUETWE;42223;AIGUELONGUE;2;SABINES;1;11:50:06;0;468;42259
268436266;AIGUETWE;42223;AIGUELONGUE;2;SABINES;1;12:05:10;0;1372;42259
268436266;AUBEROUE;42207;AUBE ROUGE;2;SABINES;1;11:55:10;0;772;42259
268436431;AUBEROUE;42207;AUBE ROUGE;2;SABINES;1;12:08:00;0;1542;42259
268436511;AUBEROUE;42207;AUBE ROUGE;2;SABINES;1;12:23:00;0;2442;42259
268436657;BXARTTWE;42227;BEAUX-ARTS;2;SABINES;1;11:54:39;0;741;42259
268436657;CENTUTWE;42213;CENTURIONS;2;SABINES;1;11:43:32;0;74;42259
268436266;CENTUTWE;42213;CENTURIONS;2;SABINES;1;11:58:11;0;953;42259
268436657;DEGAULLE;42219;CH. DE GAULLE;2;SABINES;1;11:47:23;0;305;42259
268436266;DEGAULLE;42219;CH. DE GAULLE;2;SABINES;1;12:02:10;0;1192;42259
268436657;CLAIRTWE;42217;CLAIRVAL;2;SABINES;1;11:46:11;0;233;42259
268436266;CLAIRTWE;42217;CLAIRVAL;2;SABINES;1;12:01:06;0;1128;42259
268436389;COMEDATW;41133;COMEDIE;2;SABINES;1;11:43:40;0;82;42259
268436657;COMEDATW;41133;COMEDIE;2;SABINES;1;11:59:23;0;1025;42259
268436657;CORUM2E;42229;CORUM T2;2;SABINES;1;11:56:06;0;828;42259
268436389;CXARGTWS;42255;CROIX D'ARGENT;2;SABINES;1;11:55:40;0;802;42259
268436389;GARETW;41135;GARE ST-ROCH T1;2;SABINES;1;11:45:40;0;202;42259
268436657;GARETW;41135;GARE ST-ROCH T1;2;SABINES;1;12:01:23;0;1145;42259
268436608;GARETW2S;42243;GARE ST-ROCH T2;2;SABINES;1;21:04:52;1;33754;42259
268436375;GARETW2S;42243;GARE ST-ROCH T2;2;SABINES;1;21:14:52;1;34354;42259
268436722;GARETW2S;42243;GARE ST-ROCH T2;2;SABINES;1;21:24:52;1;34954;42259
268436266;GPOMPTWE;42203;GEORGES POMPIDOU;2;SABINES;1;11:49:10;0;412;42259
268436431;GPOMPTWE;42203;GEORGES POMPIDOU;2;SABINES;1;12:02:00;0;1182;42259
268436511;GPOMPTWE;42203;GEORGES POMPIDOU;2;SABINES;1;12:17:00;0;2082;42259
268436266;JACOUTWS;42169;JACOU;2;SABINES;1;11:47:10;0;292;42259
268436431;JACOUTWS;42169;JACOU;2;SABINES;1;12:00:00;0;1062;42259
268436511;JACOUTWS;42169;JACOU;2;SABINES;1;12:15:00;0;1962;42259
268436657;GALINTWE;42215;LA GALINE;2;SABINES;1;11:44:45;0;147;42259
268436266;GALINTWE;42215;LA GALINE;2;SABINES;1;11:59:49;0;1051;42259
268436389;LEMASTWS;42251;LEMASSON;2;SABINES;1;11:53:31;0;673;42259
268436608;AUBESTWE;42231;LES AUBES;2;SABINES;1;20:56:28;1;33250;42259
268436375;AUBESTWE;42231;LES AUBES;2;SABINES;1;21:06:28;1;33850;42259
268436722;AUBESTWE;42231;LES AUBES;2;SABINES;1;21:16:28;1;34450;42259
268436657;ABBESTWE;42225;MAIL DES ABBES;2;SABINES;1;11:52:57;0;639;42259
268436266;ABBESTWE;42225;MAIL DES ABBES;2;SABINES;1;12:07:36;0;1518;42259
268436389;DREVOTWS;42253;MAS DREVON;2;SABINES;1;11:54:32;0;734;42259
268436657;SABLASSE;42211;ND DE SABLASSOU;2;SABINES;1;11:42:23;0;5;42259
268436266;SABLASSE;42211;ND DE SABLASSOU;2;SABINES;1;11:57:10;0;892;42259
268436389;NVSTROCS;42247;NOUVEAU ST-ROCH;2;SABINES;1;11:49:53;0;455;42259
268436657;NVSTROCS;42247;NOUVEAU ST-ROCH;2;SABINES;1;12:05:00;0;1362;42259
268436608;EUROPATW;41143;PL. DE L'EUROPE;2;SABINES;1;21:00:00;1;33462;42259
268436375;EUROPATW;41143;PL. DE L'EUROPE;2;SABINES;1;21:10:00;1;34062;42259
268436722;EUROPATW;41143;PL. DE L'EUROPE;2;SABINES;1;21:20:00;1;34662;42259
268436608;CARNOTWE;42241;PLACE CARNOT;2;SABINES;1;21:03:27;1;33669;42259
268436375;CARNOTWE;42241;PLACE CARNOT;2;SABINES;1;21:13:27;1;34269;42259
268436722;CARNOTWE;42241;PLACE CARNOT;2;SABINES;1;21:23:27;1;34869;42259
268436266;PLANKSTE;42271;PLANKSTADT;2;SABINES;1;11:53:10;0;652;42259
268436431;PLANKSTE;42271;PLANKSTADT;2;SABINES;1;12:06:00;0;1422;42259
268436511;PLANKSTE;42271;PLANKSTADT;2;SABINES;1;12:21:00;0;2322;42259
268436608;POMPITWE;42233;POMPIGNANE;2;SABINES;1;20:58:26;1;33368;42259
268436375;POMPITWE;42233;POMPIGNANE;2;SABINES;1;21:08:26;1;33968;42259
268436722;POMPITWE;42233;POMPIGNANE;2;SABINES;1;21:18:26;1;34568;42259
268436608;RLEZ2E;42237;RIVES DU LEZ T3;2;SABINES;1;21:01:13;1;33535;42259
268436375;RLEZ2E;42237;RIVES DU LEZ T3;2;SABINES;1;21:11:13;1;34135;42259
268436722;RLEZ2E;42237;RIVES DU LEZ T3;2;SABINES;1;21:21:13;1;34735;42259
268436389;RONDETWS;42245;RONDELET;2;SABINES;1;11:47:44;0;326;42259
268436657;RONDETWS;42245;RONDELET;2;SABINES;1;12:03:10;0;1252;42259
268436389;STCLETWS;42249;SAINT-CLEOPHAS;2;SABINES;1;11:51:40;0;562;42259
268436657;STLAZTWE;42221;SAINT-LAZARE;2;SABINES;1;11:49:19;0;421;42259
268436266;STLAZTWE;42221;SAINT-LAZARE;2;SABINES;1;12:04:06;0;1308;42259
268436266;VDOMITIE;42205;VIA DOMITIA;2;SABINES;1;11:51:10;0;532;42259
268436431;VDOMITIE;42205;VIA DOMITIA;2;SABINES;1;12:04:00;0;1302;42259
268436511;VDOMITIE;42205;VIA DOMITIA;2;SABINES;1;12:19:00;0;2202;42259
268436389;ANGOUTWS;42257;VIL. D'ANGOULEME;2;SABINES;1;11:56:39;0;861;42259
268436608;VOLTAIRE;42239;VOLTAIRE;2;SABINES;1;21:02:19;1;33601;42259
268436375;VOLTAIRE;42239;VOLTAIRE;2;SABINES;1;21:12:19;1;34201;42259
268436722;VOLTAIRE;42239;VOLTAIRE;2;SABINES;1;21:22:19;1;34801;42259
268436477;AIGUETWE;42223;AIGUELONGUE;2;ST-JEAN DE VEDAS;1;11:55:00;0;762;42101
268436736;BXARTTWE;42227;BEAUX-ARTS;2;ST-JEAN DE VEDAS;1;11:43:15;0;57;42101
268436477;BXARTTWE;42227;BEAUX-ARTS;2;ST-JEAN DE VEDAS;1;11:59:26;0;1028;42101
268436477;CENTUTWE;42213;CENTURIONS;2;ST-JEAN DE VEDAS;1;11:48:19;0;361;42101
268436477;DEGAULLE;42219;CH. DE GAULLE;2;ST-JEAN DE VEDAS;1;11:52:00;0;582;42101
268436477;CLAIRTWE;42217;CLAIRVAL;2;ST-JEAN DE VEDAS;1;11:50:56;0;518;42101
268436736;COMEDATW;41133;COMEDIE;2;ST-JEAN DE VEDAS;1;11:47:49;0;331;42101
268436736;CORUM2E;42229;CORUM T2;2;ST-JEAN DE VEDAS;1;11:44:49;0;151;42101
268436477;CORUM2E;42229;CORUM T2;2;ST-JEAN DE VEDAS;1;12:01:00;0;1122;42101
268436698;CXARGTWS;42255;CROIX D'ARGENT;2;ST-JEAN DE VEDAS;1;11:47:20;0;302;42101
268436736;CXARGTWS;42255;CROIX D'ARGENT;2;ST-JEAN DE VEDAS;1;11:59:49;0;1051;42101
268436736;GARETW;41135;GARE ST-ROCH T1;2;ST-JEAN DE VEDAS;1;11:49:49;0;451;42101
268436626;CONDATWS;42265;LA CONDAMINE;2;ST-JEAN DE VEDAS;1;11:42:34;0;16;42101
268436698;CONDATWS;42265;LA CONDAMINE;2;ST-JEAN DE VEDAS;1;11:55:20;0;782;42101
268436736;CONDATWS;42265;LA CONDAMINE;2;ST-JEAN DE VEDAS;1;12:07:49;0;1531;42101
268436477;GALINTWE;42215;LA GALINE;2;ST-JEAN DE VEDAS;1;11:49:39;0;441;42101
268436698;LEMASTWS;42251;LEMASSON;2;ST-JEAN DE VEDAS;1;11:44:33;0;135;42101
268436736;LEMASTWS;42251;LEMASSON;2;ST-JEAN DE VEDAS;1;11:57:04;0;886;42101
268436698;GRISETTS;42261;LES GRISETTES;2;ST-JEAN DE VEDAS;1;11:52:20;0;602;42101
268436736;GRISETTS;42261;LES GRISETTES;2;ST-JEAN DE VEDAS;1;12:04:49;0;1351;42101
268436477;GRISETTS;42261;LES GRISETTES;2;ST-JEAN DE VEDAS;1;12:21:00;0;2322;42101
268436477;ABBESTWE;42225;MAIL DES ABBES;2;ST-JEAN DE VEDAS;1;11:57:44;0;926;42101
268436698;DREVOTWS;42253;MAS DREVON;2;ST-JEAN DE VEDAS;1;11:46:10;0;232;42101
268436736;DREVOTWS;42253;MAS DREVON;2;ST-JEAN DE VEDAS;1;11:58:41;0;983;42101
268436477;SABLASSE;42211;ND DE SABLASSOU;2;ST-JEAN DE VEDAS;1;11:47:00;0;282;42101
268436736;NVSTROCS;42247;NOUVEAU ST-ROCH;2;ST-JEAN DE VEDAS;1;11:53:45;0;687;42101
268436736;RONDETWS;42245;RONDELET;2;ST-JEAN DE VEDAS;1;11:51:53;0;575;42101
268436698;SABINESS;42259;SABINES;2;ST-JEAN DE VEDAS;1;11:50:20;0;482;42101
268436736;SABINESS;42259;SABINES;2;ST-JEAN DE VEDAS;1;12:02:59;0;1241;42101
268436477;SABINESS;42259;SABINES;2;ST-JEAN DE VEDAS;1;12:19:00;0;2202;42101
268436698;STCLETWS;42249;SAINT-CLEOPHAS;2;ST-JEAN DE VEDAS;1;11:43:20;0;62;42101
268436736;STCLETWS;42249;SAINT-CLEOPHAS;2;ST-JEAN DE VEDAS;1;11:55:49;0;811;42101
268436477;STLAZTWE;42221;SAINT-LAZARE;2;ST-JEAN DE VEDAS;1;11:53:56;0;698;42101
268436626;STJSECS;42267;ST-JEAN LE SEC;2;ST-JEAN DE VEDAS;1;11:43:34;0;76;42101
268436698;STJSECS;42267;ST-JEAN LE SEC;2;ST-JEAN DE VEDAS;1;11:56:20;0;842;42101
268436736;STJSECS;42267;ST-JEAN LE SEC;2;ST-JEAN DE VEDAS;1;12:08:49;0;1591;42101
268436698;VICTOIRE;42263;VICTOIRE 2;2;ST-JEAN DE VEDAS;1;11:54:20;0;722;42101
268436736;VICTOIRE;42263;VICTOIRE 2;2;ST-JEAN DE VEDAS;1;12:06:45;0;1467;42101
268436477;VICTOIRE;42263;VICTOIRE 2;2;ST-JEAN DE VEDAS;1;12:23:00;0;2442;42101
268436698;ANGOUTWS;42257;VIL. D'ANGOULEME;2;ST-JEAN DE VEDAS;1;11:48:19;0;361;42101
268436736;ANGOUTWS;42257;VIL. D'ANGOULEME;2;ST-JEAN DE VEDAS;1;12:00:48;0;1110;42101
268436837;ASTRUT3S;43241;ASTRUC;3;JUVIGNAC;0;11:56:49;0;871;43101
268436867;BOIRAT3E;43209;BOIRARGUES;3;JUVIGNAC;0;11:43:37;0;79;43101
268436896;BOIRAT3E;43209;BOIRARGUES;3;JUVIGNAC;0;11:59:00;0;1002;43101
268436805;CELLET3S;43253;CELLENEUVE;3;JUVIGNAC;0;11:50:13;0;475;43101
268436837;CELLET3S;43253;CELLENEUVE;3;JUVIGNAC;0;12:07:03;0;1485;43101
268436896;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;11:57:00;0;882;43101
268436930;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;12:12:00;0;1782;43101
268437165;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;12:27:00;0;2682;43101
268436837;GARETW3A;43127;GARE ST-ROCH T3;3;JUVIGNAC;0;11:48:16;0;358;43101
268436867;GARETW3A;43127;GARE ST-ROCH T3;3;JUVIGNAC;0;12:00:37;0;1099;43101
268436805;HDEPTT3S;43249;HOT. DEPARTEMENT;3;JUVIGNAC;0;11:46:31;0;253;43101
268436837;HDEPTT3S;43249;HOT. DEPARTEMENT;3;JUVIGNAC;0;12:03:56;0;1298;43101
268436837;GUESDT3S;43243;JULES GUESDE;3;JUVIGNAC;0;11:58:49;0;991;43101
268436837;ARCEAT3S;43239;LES ARCEAUX;3;JUVIGNAC;0;11:55:23;0;785;43101
268436805;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;11:51:59;0;581;43101
268436837;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;12:08:50;0;1592;43101
268436867;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;12:21:37;0;2359;43101
268436867;MOULARTW;41209;MOULARES;3;JUVIGNAC;0;11:50:45;0;507;43101
268436837;OBSERT3S;43233;OBSERVATOIRE;3;JUVIGNAC;0;11:49:05;0;407;43101
268436867;OBSERT3S;43233;OBSERVATOIRE;3;JUVIGNAC;0;12:01:37;0;1159;43101
268436867;PICASSOE;43213;PABLO PICASSO;3;JUVIGNAC;0;11:46:37;0;259;43101
268436896;PICASSOE;43213;PABLO PICASSO;3;JUVIGNAC;0;12:02:00;0;1182;43101
268436896;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;11:55:00;0;762;43101
268436930;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;12:10:00;0;1662;43101
268437165;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;12:25:00;0;2562;43101
268436805;PERGOT3S;43247;PERGOLA;3;JUVIGNAC;0;11:45:06;0;168;43101
268436837;PERGOT3S;43247;PERGOLA;3;JUVIGNAC;0;12:02:13;0;1195;43101
268436896;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;11:52:00;0;582;43101
268436930;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;12:07:00;0;1482;43101
268437165;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;12:22:00;0;2382;43101
268436896;ETGLORT3;43201;PEROLS ETANG OR;3;JUVIGNAC;0;11:50:00;0;462;43101
